Date,Unnamed: 0,Capacity,Volume,Open,High,Low,Close,Change,Transcation,Tomorrow,Target,SMA_20,RSI,slowk,slowd,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band
2010-03-25,52,14547242,774041367,53.35,53.7,52.9,53.5,0.0,1523,54.0,1,53.30499999999999,50.734381860968995,49.46245580391925,59.68531724629292,-0.013373979281574577,-0.13884423307005947,0.1254702537884849,54.69384844385649,53.30499999999999,51.9161515561435
2010-03-26,53,11520708,617381687,53.25,54.15,52.9,54.0,0.5,1722,54.5,1,53.427499999999995,55.17502799656575,54.09800043946385,53.87960022106366,0.02485448382077493,-0.10610448969189258,0.1309589735126675,54.58916905786575,53.427499999999995,52.26583094213424
2010-03-29,54,16278063,885608225,54.15,54.55,54.15,54.5,0.5,1980,54.45,0,53.5125,59.141208130142864,70.2702702702703,57.94357550455112,0.09440835680613446,-0.06600192039228717,0.16041027719842163,54.725708555854794,53.5125,52.29929144414521
2010-03-30,55,7592145,413272436,54.5,54.55,54.35,54.45,-0.05,782,54.25,0,53.6025,58.58298403202539,87.3873873873875,70.5852193657072,0.14383764923847053,-0.024034006466135623,0.16787165570460616,54.813481007283386,53.6025,52.39151899271661
2010-03-31,56,10909581,592799089,54.35,54.45,54.2,54.25,-0.2,1245,54.75,1,53.682500000000005,56.29408908969542,91.89189189189203,83.18318318318326,0.16497071140923225,0.013766937108937954,0.1512037743002943,54.841497411558485,53.682500000000005,52.523502588441524
2010-04-01,57,12561233,687176060,54.25,54.9,54.25,54.75,0.5,1709,54.75,0,53.81,60.45397915028266,90.52006552006561,89.93311493311502,0.21953398562952486,0.05492034681305534,0.1646136388164695,54.84276328362229,53.81,52.777236716377715
2010-04-02,58,5653319,309707002,54.75,54.9,54.65,54.75,0.0,852,55.3,1,53.9,60.453979150282656,89.99628592651851,90.80274777949204,0.2597811778462287,0.09589251301969001,0.16388866482653866,54.931018913502605,53.9,52.86898108649739
2010-04-06,59,15860446,878633030,54.9,55.55,54.9,55.3,0.55,2226,55.4,1,53.982499999999995,64.73588151927201,92.25703724387357,90.92446289681921,0.3322280529123489,0.1431596209982218,0.18906843191412712,55.17215331084362,53.982499999999995,52.79284668915637
2010-04-07,60,6597232,365506991,55.35,55.5,55.3,55.4,0.1,923,55.05,0,54.0625,65.46799393527859,92.64297206377064,91.63209841138756,0.39317955841529795,0.19316360848163705,0.2000159499336609,55.39849214069453,54.0625,52.72650785930547
2010-04-08,61,9030400,498542339,55.4,55.5,54.85,55.05,-0.35,1405,55.2,1,54.125,60.71676363048507,88.67924528301883,91.19308486355432,0.4085326802946412,0.23623742284423788,0.1722952574504033,55.52160302161967,54.125,52.72839697838033
2010-04-09,62,6178841,340098149,55.0,55.2,54.8,55.2,0.15,733,55.45,1,54.2025,61.98992562612084,87.42138364779878,89.58120033152939,0.4278716483733831,0.27456426795006694,0.15330738042331615,55.655935585087306,54.2025,52.749064414912695
2010-04-12,63,8812066,488117349,55.45,55.55,55.2,55.45,0.25,902,54.8,0,54.295,64.07947444120208,88.0503144654089,88.05031446540882,0.4580902513026217,0.3112694646205779,0.1468207866820438,55.81713665615022,54.295,52.772863343849785
2010-04-13,64,11543557,633544169,55.2,55.2,54.6,54.8,-0.65,1112,55.2,1,54.392500000000005,55.531704286851415,84.90566037735859,86.79245283018874,0.4246935413320472,0.33395427996287175,0.09073926136917543,55.77535031727774,54.392500000000005,53.00964968272227
2010-04-14,65,8277800,454766244,55.0,55.2,54.8,55.2,0.4,825,55.55,1,54.49750000000002,59.14352440641354,84.90566037735859,85.95387840670867,0.4255970472943389,0.35228283342916517,0.07331421386517373,55.787645340646684,54.49750000000002,53.20735465935335
2010-04-15,66,12427363,690185306,55.35,55.8,55.35,55.55,0.35,1266,55.2,0,54.56750000000001,62.04821930521227,83.28995879418783,84.3670931829683,0.4493750414551769,0.3717012750343675,0.07767376642080942,55.924804313702516,54.56750000000001,53.2101956862975
2010-04-16,67,11167998,615453484,55.5,55.5,54.9,55.2,-0.35,1118,53.65,0,54.6075,57.63542385793815,80.60270893712676,82.93277603622437,0.4349632130460819,0.3843536626367104,0.050609550409371484,55.98962698403525,54.6075,53.225373015964756
2010-04-19,68,14074788,763951383,54.65,54.65,53.65,53.65,-1.55,2513,53.85,1,54.57750000000001,43.03778229462532,51.6718913270638,71.85485301945944,0.2950683251125028,0.3664965951318689,-0.07142827001936608,56.01432810384388,54.57750000000001,53.140671896156135
2010-04-20,69,6757051,364420104,53.9,54.1,53.75,53.85,0.2,1054,54.55,1,54.585,44.97438739535351,24.312896405919762,52.19583222337008,0.19805588214332204,0.3328084525341595,-0.1347525703908375,56.00489436226746,54.585,53.165105637732545
2010-04-21,70,7299746,397399540,54.15,54.6,54.15,54.55,0.7,993,54.45,0,54.645,51.224765320185504,17.05426356589146,31.013017099624985,0.17563239113164997,0.30137324025365764,-0.12574084912200767,55.94765114286105,54.645,53.34234885713896
2010-04-22,71,8147167,440887478,54.2,54.5,53.9,54.45,-0.1,922,54.75,1,54.69250000000001,50.34496507545513,29.457364341085334,23.608174770965494,0.14808541223496263,0.27071567464991864,-0.122630262414956,55.88969463747219,54.69250000000001,53.49530536252783
2010-04-23,72,8918587,487267163,54.45,54.75,54.45,54.75,0.3,1331,55.9,1,54.75500000000001,52.95543956871241,43.41085271317834,29.974160206718356,0.1487470622477005,0.246321952169475,-0.09757488992177449,55.819847406905545,54.75500000000001,53.690152593094474
2010-04-26,73,11153959,620844754,55.25,55.9,55.25,55.9,1.15,2162,55.85,0,54.85000000000001,61.34474448970405,62.79069767441866,45.21963824289409,0.23930821753121023,0.24491920524182204,-0.005610987710611803,55.96624370098726,54.85000000000001,53.733756299012754
2010-04-27,74,5510962,307309125,55.9,55.95,55.6,55.85,-0.05,859,55.25,0,54.917500000000004,60.83677271731751,82.27165487023927,62.82440175261207,0.30354492645668074,0.25664434948479375,0.04690057697188699,56.10209908829744,54.917500000000004,53.732900911702565
2010-04-28,75,7436672,408343757,54.75,55.35,54.55,55.25,-0.6,1336,55.0,0,54.9575,54.955891537671754,88.4057971014492,77.82271654870236,0.30255038300561665,0.2658255561889583,0.03672482681665834,56.130221194486786,54.9575,53.78477880551322
2010-04-29,76,5085679,280045157,55.25,55.3,54.85,55.0,-0.25,657,54.8,0,54.995000000000005,52.67122360229073,74.6376811594202,81.77171104370287,0.2783802947404723,0.2683365038992611,0.010043790841211209,56.12189839825767,54.995000000000005,53.86810160174234
2010-04-30,77,5323236,294390784,55.4,55.7,54.7,54.8,-0.2,1128,54.45,0,54.9975,50.84995471068737,59.42028985507233,74.15458937198055,0.24031677493456272,0.26273255810632146,-0.02241578317175874,56.12243333135717,54.9975,53.87256666864283
2010-05-03,78,5880214,320630347,54.5,54.85,54.25,54.45,-0.35,975,54.5,1,54.9825,47.73897967055948,47.82608695652167,60.628019323671374,0.17983604830674693,0.24615325614640654,-0.06631720783965961,56.12804572147802,54.9825,53.836954278521986
2010-05-04,79,10132491,552286502,54.75,54.8,54.2,54.5,0.05,1084,53.0,0,54.94250000000001,48.22628585284513,40.57971014492748,49.27536231884047,0.13439005395951398,0.22380061570902804,-0.08941056174951406,56.09674217562581,54.94250000000001,53.788257824374206
2010-05-05,80,20067366,1064924964,53.4,53.45,52.85,53.0,-1.5,3590,51.95,0,54.822500000000005,37.06144922773206,25.525946704067298,37.97724793517212,-0.02240541231206805,0.17455941010480883,-0.19696482241687688,56.23227835137104,54.822500000000005,53.41272164862897
2010-05-06,81,30653488,1601892614,52.95,52.95,51.8,51.95,-1.05,3956,51.95,0,54.667500000000004,31.554483695172653,15.13656308262501,27.080739977206566,-0.22875621452129025,0.093896285179589,-0.3226524997008793,56.546668699184764,54.667500000000004,52.788331300815244
2010-05-07,82,28001716,1445694259,51.3,52.0,51.05,51.95,0.0,3301,52.4,1,54.50500000000001,31.554483695172653,8.940171482506734,16.534227089732983,-0.38782016252542206,-0.0024470043614132184,-0.38537315816400886,56.706340500692974,54.50500000000001,52.303659499307045
2010-05-10,83,11114830,578961008,52.15,52.5,51.85,52.4,0.45,1891,52.2,0,54.352500000000006,36.261890391082304,16.510941726088053,13.52922543040657,-0.472125874921538,-0.09638277847343818,-0.37574309644809983,56.68926592751487,54.352500000000006,52.015734072485145
2010-05-11,84,9244195,485470413,52.6,52.8,52.05,52.2,-0.2,1820,52.1,0,54.22250000000001,35.10624842646489,23.129251700680285,16.193454969758328,-0.5487514230960286,-0.18685650739795628,-0.36189491569807236,56.72838806613423,54.22250000000001,51.71661193386579
2010-05-12,85,7850575,409831533,52.1,52.5,51.95,52.1,-0.1,953,53.25,1,54.06750000000001,34.5139746200286,24.149659863945583,21.263284430237945,-0.6105093149923206,-0.27158706891682916,-0.3389222460754915,56.693004713382734,54.06750000000001,51.441995286617285
2010-05-13,86,8130823,430734345,52.65,53.4,52.6,53.25,1.15,1679,53.1,0,53.95250000000001,45.83184404924854,29.93197278911565,25.736961451247144,-0.5601998648826694,-0.3293096281099972,-0.23089023677267217,56.50876191928698,53.95250000000001,51.39623808071303
2010-05-14,87,12843843,681354548,53.05,53.2,52.9,53.1,-0.15,963,51.9,0,53.847500000000004,44.74555830396798,36.05442176870747,30.045351473922874,-0.5263653969633353,-0.3687207818806648,-0.15764461508267047,56.362350890211516,53.847500000000004,51.33264910978849
2010-05-17,88,12090447,628968119,52.6,52.6,51.7,51.9,-1.2,2360,52.0,1,53.760000000000005,37.157975211413806,35.00475459000802,33.66371638261035,-0.5895849403659881,-0.41289361357772947,-0.1766913267882586,56.41416653584429,53.760000000000005,51.10583346415572
2010-05-18,89,5846434,303730047,52.1,52.2,51.8,52.0,0.1,1029,51.45,0,53.6675,38.099968558981786,26.848804037744117,32.63599346548651,-0.6244197969878229,-0.45519885025974816,-0.16922094672807475,56.42943319977133,53.6675,50.90556680022866
2010-05-19,90,15988302,819466719,51.5,51.55,50.95,51.45,-0.55,2807,50.8,0,53.5125,34.9930699288838,16.41199773627615,26.0885187880094,-0.6884708123241552,-0.5018532426726295,-0.18661756965152565,56.40384484280179,53.5125,50.62115515719822
2010-05-20,91,13856441,708054765,51.45,51.45,50.75,50.8,-0.65,2203,49.75,0,53.33,31.70277316620528,10.725311837159067,17.995371203726418,-0.7826592623759936,-0.5580144466133024,-0.22464481576269124,56.415838621833586,53.33,50.24416137816641
2010-05-21,92,29922893,1486407923,50.0,50.0,49.3,49.75,-1.05,4866,50.45,1,53.08,27.246036397892247,6.642548722137892,11.259952765191008,-0.9312951219621795,-0.6326705816830778,-0.2986245402791017,56.46118322484891,53.08,49.69881677515109
2010-05-24,93,6297256,316625250,49.9,50.55,49.9,50.45,0.7,1667,49.12,0,52.80749999999999,33.91580488614434,12.370724583478022,9.912861714258298,-0.9812942128406803,-0.7023953079145983,-0.27889890492608205,56.113294155721434,52.80749999999999,49.50170584427855
2010-05-25,94,23038218,1133837721,50.0,50.0,48.65,49.12,-1.33,4756,49.32,1,52.47099999999999,28.558693037708277,15.262466132472476,11.425246479362768,-1.1153813158042851,-0.7849925094925356,-0.3303888063117495,55.83901365792993,52.47099999999999,49.10298634207005
2010-05-26,95,14716336,724842670,49.74,49.8,49.0,49.32,0.2,2280,49.66,1,52.17449999999999,30.340545305842408,17.236947791164653,14.95671283570502,-1.19176999971247,-0.8663480075365225,-0.32542199217594747,55.55578067453777,52.17449999999999,48.7932193254622
2010-05-27,96,15866404,780824830,49.32,49.66,48.75,49.66,0.34,2237,49.87,1,51.90749999999999,33.38244304324158,15.08771929824556,15.862377740627531,-1.2109147520654702,-0.935261356442312,-0.27565339562315816,55.19623151838233,51.90749999999999,48.61876848161765
2010-05-28,97,9410589,470603619,50.1,50.3,49.76,49.87,0.21,2219,50.1,1,51.66099999999999,35.26281350921326,20.350877192982402,17.558514760797507,-1.1953624668484082,-0.9872815785235313,-0.20808088832487692,54.78024285684885,51.66099999999999,48.54175714315112
2010-05-31,98,4494253,224528644,50.0,50.15,49.72,50.1,0.23,1137,49.83,0,51.443499999999986,37.34864124594308,25.824561403508724,20.421052631578863,-1.151207685360987,-1.0200667998910224,-0.1311408854699645,54.354185658054334,51.443499999999986,48.53281434194564
2010-06-01,99,5340983,266323650,50.0,50.2,49.6,49.83,-0.27,1366,49.05,0,51.20999999999998,35.88686548624316,27.017543859649084,24.397660818713373,-1.1250327689778388,-1.0410599937083858,-0.08397277526945301,53.83797260259798,51.20999999999998,48.58202739740198
2010-06-02,100,8608494,425075982,49.52,49.83,48.8,49.05,-0.78,1985,50.2,1,51.012499999999974,31.991437132070367,21.38654328128008,24.74288284814593,-1.1539266918232016,-1.063633333331349,-0.0902933584918526,53.6662737281099,51.012499999999974,48.35872627189005
2010-06-03,101,5437137,272097302,49.8,50.2,49.75,50.2,1.15,1512,50.05,0,50.924999999999976,41.989467809951805,24.29127346116017,24.23178686736308,-1.0716763271940906,-1.0652419321038973,-0.006434395090193279,53.564723470367305,50.924999999999976,48.28527652963265
2010-06-04,102,3336979,166897096,50.2,50.2,49.94,50.05,-0.15,613,48.74,0,50.82999999999997,41.139911207331956,29.156111612877464,24.944642785105874,-1.0069881346534046,-1.0535911726137988,0.04660303796039411,53.452029748117205,50.82999999999997,48.207970251882735
2010-06-07,103,15955142,773811848,48.85,48.85,48.3,48.74,-1.31,3896,48.56,0,50.64699999999998,34.56292211109364,30.738529195295104,28.06197142311088,-1.049332278564222,-1.0527393938038834,0.003407115239661307,53.315655841431386,50.64699999999998,47.97834415856857
2010-06-08,104,6856351,332880063,48.7,48.7,48.31,48.56,-0.18,1739,48.18,0,50.464999999999975,33.7641812761368,20.40968317024657,26.768107992806346,-1.0849086616446186,-1.0591732473720303,-0.025735414272588297,53.18124372986116,50.464999999999975,47.74875627013879
2010-06-09,105,7602297,366848778,48.5,48.65,47.95,48.18,-0.38,2345,48.85,1,50.26899999999997,32.07875885503661,10.21286121286123,20.45369119280093,-1.1307316550934274,-1.0734849289163098,-0.05724672617711768,53.049991909375464,50.26899999999997,47.488008090624476
2010-06-10,106,5685546,275853354,48.18,48.89,48.18,48.85,0.67,1462,49.62,1,50.04899999999997,37.959149475205756,17.23850223850221,15.9536822072033,-1.100299736512362,-1.07884789043552,-0.021451846076841807,52.532094037689895,50.04899999999997,47.56590596231005
2010-06-11,107,5728310,284381414,49.69,49.76,49.46,49.62,0.77,1817,50.35,1,49.87499999999997,43.963576582309464,38.17512274959074,21.875495400318027,-1.0024935354985658,-1.0635770194481293,0.06108348394956353,51.929200574435086,49.87499999999997,47.82079942556486
2010-06-14,108,5855818,294057725,50.2,50.4,50.05,50.35,0.73,1489,50.7,1,49.79749999999997,49.002729994756194,67.87946602536266,41.09769700448517,-0.8562066995419073,-1.022102955466885,0.1658962559249777,51.647017504650655,49.79749999999997,47.94798249534929
2010-06-15,109,7668725,387384443,50.35,51.1,50.15,50.7,0.35,1564,51.05,1,49.73249999999997,51.26556543126257,85.44153358743023,63.832040787461175,-0.7039169369030205,-0.9584657517541121,0.2545488148510916,51.34387053467174,49.73249999999997,48.12112946532821
2010-06-17,110,5964793,304638509,51.1,51.25,50.85,51.05,0.35,1361,50.9,0,49.71249999999997,53.48813068632341,93.06672163815017,82.12924041698098,-0.5486595224491566,-0.876504505893121,0.3278449834439644,51.246160653472764,49.71249999999997,48.17883934652718
2010-06-18,111,3037985,154626975,51.05,51.15,50.65,50.9,-0.15,874,52.0,1,49.71749999999997,52.38548133581538,90.2116402116401,89.57329847907346,-0.4327323798149436,-0.7877500806774855,0.3550177008625419,51.265891100468345,49.71749999999997,48.1691088995316
2010-06-21,112,15785339,818409028,51.5,52.0,51.35,52.0,1.1,2329,51.7,0,49.82999999999997,59.05199617688191,94.44444444444433,92.57426876474483,-0.24922556003240715,-0.6800451765484699,0.4308196165160627,51.67082590160233,49.82999999999997,47.98917409839761
2010-06-22,113,5261509,272219434,51.9,51.9,51.65,51.7,-0.3,794,51.15,0,49.89249999999997,56.71958172174845,93.99551066217727,92.88386510608719,-0.12654385723945438,-0.5693449126866668,0.4428010554472124,51.89137843552566,49.89249999999997,47.89362156447428
2010-06-23,114,7660178,392740924,51.35,51.5,51.05,51.15,-0.55,948,51.3,1,49.99399999999997,52.61642069718698,90.53497942386826,92.99164484349659,-0.07285826266105033,-0.47004758268154345,0.3971893200204931,52.031453312350784,49.99399999999997,47.95654668764916
2010-06-24,115,5788482,296866719,51.15,51.4,51.1,51.3,0.15,683,50.6,0,50.09299999999997,53.60223664533406,84.77366255144025,89.76805087916189,-0.018000793829983763,-0.3796382249112315,0.36163743108124774,52.181608148986186,50.09299999999997,48.00439185101375
2010-06-25,116,6622506,335766695,50.75,51.0,50.5,50.6,-0.7,1417,50.8,1,50.13999999999997,48.52819974917363,75.72016460905341,83.67626886145395,-0.030656614046897346,-0.30984190273836465,0.2791852886914673,52.229822959010924,50.13999999999997,48.05017704098902
2010-06-28,117,3671696,186573946,50.7,50.95,50.6,50.8,0.2,528,50.5,0,50.18649999999997,49.98495962794182,72.83950617283939,77.77777777777766,-0.024268363629417422,-0.2527271949165752,0.22845883128715777,52.291553681028724,50.18649999999997,48.08144631897121
2010-06-29,118,11618887,591997338,51.0,51.45,50.4,50.5,-0.3,1417,49.55,0,50.20649999999996,47.79961971583363,66.25514403292172,71.60493827160481,-0.04291838551167615,-0.2107654330355954,0.16784704752391924,52.315483404394776,50.20649999999996,48.09751659560515
2010-06-30,119,13175754,651633382,49.55,49.69,49.28,49.55,-0.95,2103,49.19,0,50.19249999999996,41.59757740867108,56.399069226294245,65.16457314401842,-0.1328246033908158,-0.19517726710663946,0.06235266371582365,52.3149690810504,50.19249999999996,48.07003091894952
2010-07-01,120,12171412,598925476,49.55,49.55,49.01,49.19,-0.36,1673,49.49,1,50.199499999999965,39.505711923347874,34.94896806604818,52.53439377508801,-0.23046822590705318,-0.2022354588667222,-0.02823276704033098,52.307726505860856,50.199499999999965,48.091273494139074
2010-07-02,121,6189985,306435885,49.1,49.79,49.08,49.49,0.3,1237,50.5,1,50.163999999999966,42.11795173573994,19.31248431362245,36.88684053532159,-0.2804115970988903,-0.21787068651315583,-0.06254091058573447,52.294787647799005,50.163999999999966,48.03321235220093
2010-07-05,122,3757987,188215802,49.73,50.5,49.6,50.5,1.01,1160,51.4,1,50.18649999999997,49.95330963761609,23.96878483835005,26.076745739340193,-0.23577564464692813,-0.2214516781399103,-0.014323966507017838,52.32149672131181,50.18649999999997,48.05150327868812
2010-07-06,123,9876231,501829564,50.0,51.4,50.0,51.4,0.9,1664,51.3,0,50.31949999999996,55.70710994659537,48.60646599777033,30.629245049914243,-0.12632268310026973,-0.20242587913198218,0.07610319603171245,52.40839899229559,50.31949999999996,48.23060100770434
2010-07-07,124,4454538,228305197,51.35,51.4,51.1,51.3,-0.1,968,52.05,1,50.45649999999996,54.95115069252358,68.78483835005567,47.120029728725314,-0.047106571539778486,-0.17136201761354145,0.12425544607376296,52.421577861056626,50.45649999999996,48.4914221389433
2010-07-08,125,12063519,626395638,51.9,52.05,51.65,52.05,0.75,2120,52.35,1,50.64999999999996,59.40103452645609,85.50724637681151,67.6328502415458,0.07532322038413497,-0.12202497001400615,0.1973481903981411,52.43413004010753,50.64999999999996,48.86586995989239
2010-07-09,126,8071916,421087043,51.9,52.4,51.9,52.35,0.3,1379,52.3,0,50.82499999999996,61.05805284382899,91.70456750295146,81.99888407660619,0.19431723718624028,-0.058756528573956864,0.25307376576019713,52.55434091491906,50.82499999999996,49.09565908508086
2010-07-12,127,8957644,471535888,52.4,52.95,52.3,52.3,-0.05,1670,52.15,0,50.95899999999996,60.61401617527813,94.00920393912617,90.40700593962968,0.2813431222911831,0.009263401599071127,0.27207972069211195,52.7092902616465,50.95899999999996,49.20870973835342
2010-07-13,128,5571002,291326247,52.4,52.6,52.0,52.15,-0.15,873,53.15,1,51.04899999999996,59.22256166731178,87.24101442981987,90.9849286239658,0.3343537944128201,0.07428148016182093,0.2600723142509992,52.84917665800189,51.04899999999996,49.248823341998026
2010-07-14,129,15527125,822810995,52.9,53.15,52.8,53.15,1.0,2280,53.25,1,51.17149999999995,64.99226392357765,87.73265651438227,89.66095829444272,0.45184815240654785,0.14979481461076632,0.30205333779578153,53.18124898930651,51.17149999999995,49.16175101069339
2010-07-15,130,11031463,585963845,52.95,53.25,52.8,53.25,0.1,1260,52.9,0,51.28149999999996,65.51769342623437,93.23181049069365,89.40182714496522,0.5467300778727875,0.22918186726317055,0.3175482106096169,53.484173602696465,51.28149999999996,49.07882639730345
2010-07-16,131,9053830,479369990,53.15,53.15,52.7,52.9,-0.35,954,52.75,0,51.38149999999996,62.009669301210444,97.24842767295588,92.73763155934388,0.5869169986469274,0.30072889353992194,0.28618810510700543,53.68509957458261,51.38149999999996,49.07790042541731
2010-07-19,132,16805234,883950631,52.25,52.85,52.2,52.75,-0.15,1333,53.2,1,51.41899999999996,60.51422801241792,93.317610062893,94.59928274218079,0.5997481531150228,0.3605327454549421,0.2392154076600807,53.78521977001609,51.41899999999996,49.05278022998383
2010-07-20,133,8231750,436781969,52.75,53.35,52.55,53.2,0.45,1335,52.9,0,51.49399999999996,63.3683490235147,92.16553633017412,94.24385802200761,0.6388637510246156,0.4161989465688768,0.22266480445573877,53.98299497790121,51.49399999999996,49.00500502209871
2010-07-21,134,8043673,427477948,53.2,53.35,52.85,52.9,-0.3,949,52.95,1,51.58149999999996,60.24208831657695,91.40422809515724,92.29579149607474,0.6382977522241546,0.46061870769993235,0.17767904452422228,54.13809363216255,51.58149999999996,49.024906367837374
2010-07-22,135,4262316,225261775,52.9,53.05,52.6,52.95,0.05,545,53.7,1,51.663999999999966,60.59105267077904,91.77949014966458,91.78308485833195,0.634568861400723,0.4954087384400905,0.13916012296063252,54.28462130038144,51.663999999999966,49.04337869961849
2010-07-23,136,18699497,999076702,53.1,53.7,53.1,53.7,0.75,2191,53.85,1,51.81899999999996,65.48482266751559,92.93156388238346,92.03842737573505,0.6842448715943235,0.5331759650709371,0.15106890652338634,54.53454709036997,51.81899999999996,49.10345290962995
2010-07-26,137,9746755,524481346,53.7,53.95,53.65,53.85,0.15,1174,53.6,0,51.971499999999956,66.383927577555,95.2748538011695,93.3286359444058,0.7273329722121673,0.5720073664991832,0.15532560571298415,54.781925412640916,51.971499999999956,49.161074587358996
2010-07-27,138,5528824,297139847,53.9,53.9,53.55,53.6,-0.25,811,54.05,1,52.12649999999995,63.4187456712068,93.75794558860908,93.98812109072064,0.7328597408191726,0.6041778413631811,0.1286818994559915,54.937146011154596,52.12649999999995,49.315853988845305
